,title,label
1161,The Sad Evolution Of Education Summed Up By One Meme,['REAL']
1162,Obama Plans to Press Ahead With Guantanamo Bay Closure,['REAL']
1163,German Defense Minister warns Donald Trump to stay away from Russia and commit full to NATO,['FAKE']
1164,Netanyahu walks back Palestinian state comment,['REAL']
1165,Trump Votes Are Being Flipped To Clinton,['FAKE']
1166,Angela Merkel to Visit White House on Feb. 9,['FAKE']
1167,Will Nancy Pelosi miss John Boehner? Depends.,['FAKE']
1168,War is eminent,['FAKE']
1169,Why Obama Has His Work Cut Out For Him On Getting Trade Votes,['FAKE']
1170,Women Should Vote With Their Husbands,['FAKE']
1171,"Trump won’t commit to accepting election results, at fiery final debate with Clinton",['FAKE']
1172,What do Americans really think about abortion? The answer may surprise you.,['REAL']
1173,"They Said What?!: Find Out What Reba McEntire, Whoopi Goldberg, And Pope Francis Have To Say",['FAKE']
1174,Was California The Last Weekend At Bernie's House Of Hope?,['REAL']
1175,Media Roll Out Welcome Mat for ‘Humanitarian’ War in Syria,['FAKE']
1176,Nuclear weapons: how foreign hotspots could test Trump’s finger on the trigger,['REAL']
1177,Milestone House Vote Would Take Health Care Away From Millions,['REAL']
1178,"China, Russia, The Silk Road, Commodities, Nixon And A Massive Bull Market In Gold & Silver",['REAL']
1179,"Yes, Bernie Polls Better Against Trump Than Hillary—but There’s a Catch",['REAL']
1180,EgyptAir crash: official dismisses claim that remains suggest blast,['REAL']
1181,More anti-Trump action planned after second night of protests across US,['REAL']
1182,Twitter has been looking into the future: read the best 16 predictions,['REAL']
1183,Powerful Photo Series Challenges Society’s Perception Of The Obese,['REAL']
1184,"Trump suggests he might have prevented 9/11 attacks, extending feud with Bush",['FAKE']
1185,How far can campaigns go to win support from a Republican delegate?,['REAL']
1186,They’re already trying to steal 2016: Inside the GOP voting-rights scheme intended to derail democracy,['FAKE']
1187,The People Are Laughing at the Liberal Media,['FAKE']
1188,"Cruz eyes insurance via Obamacare, a law he vows to scrap (+video)",['FAKE']
1189,"On climate change, ideological and partisan polarization hardens",['REAL']
1190,#DraftOurDaughters: Pro-War Hillary Faces Backlash Over Female Draft,['REAL']
1191,Neither Bush nor Rubio is placing above 4th in Iowa or New Hampshire,['FAKE']
1192,From Berkeley to Kent State,['REAL']
1193,High Court Ruling Against Gay Marriage Would Produce 'Chaos',['REAL']
1194,"Shift in Cuba politics boosts Obama, challenges Rubio",['FAKE']
1195,"Giuliani, suggesting Trump may have ‘exaggerated’ in lewd comments, says, ‘talk and action are two different things’",['REAL']
1196,Twenty Years of a Dictatorial Democracy     : Information,['FAKE']
1197,"Decorated ‘Hero’ Cop Caught Using His Authority to Steal $170,000 in State Fees",['FAKE']
1198,Cop Caught on His Own Body Camera Stealing Money From Unconscious Crash Victim,['FAKE']
1199,Scott Walker’s economic mess: How worker wages were gutted in Wisconsin,['REAL']
1200,Clinton Aide Says Future WikiLeaks Releases Are 'Probably Fake',['FAKE']
1201,California slashes water use for upstate farmers,['REAL']
1202,Re: French Political Leader: “France is about to Enter a Holy War with Islam” – “Embrace Christianity… Never Accept the Religion of Satan”,['FAKE']
1203,Bernie Sanders is unleashing a plan to make prescription drugs cheaper,['REAL']
1204,John Podesta’s New Global Order,['FAKE']
1205,Hipster dog only likes 80s dog food that you can’t get any more,['REAL']
1206,Press release on Foreign Minister Sergey Lavrov’s meeting with Namibian Deputy Prime Minister and Minister of International Relations and Cooperation Netumbo Nandi-Ndaitwah - Russia News Now,['REAL']
1207,Boehner 'baffled' by Israeli spying report,['REAL']
1208,12 and 63-minute videos: Donald Trump connects to false flag targeting Muslims. Did you really think our ‘masters’ offer anything other than false choice between Left and Right arms of a .01% US rogue state?,['FAKE']
1209,Tribute to the Last Honorable US Senator: The Story of Paul Wellstone’s Suspected Assassination,['REAL']
1210,There’s a good reason protesters at the University of Missouri didn’t want the media around,['REAL']
1211,Putin: Crimean Integration Into Russian Legal Framework Goes Forward,['REAL']
1212,Comment on 10 Strange Facts About Our Presidents by tania de saram,['REAL']
1213,French Political Leader: “France is about to Enter a Holy War with Islam” – “Embrace Christianity… Never Accept the Religion of Satan”,['FAKE']
1214,Matt Bevin is the next governor of Kentucky. He has President Obama to thank.,['REAL']
1215,"Fear of Trump sparking a surge in citizenship, voter applications",['FAKE']
1216,Dr. Duke and Andrew Anglin discuss the most important vote and election of our lives!,['REAL']
1217,John Roberts helps overthrow the Constitution,['REAL']
1218,Poll gives Biden edge over Clinton against GOP candidates; VP meets with Trumka,['FAKE']
1219,UN’s Yemen Peace Plan Would Sideline Former President Hadi,['FAKE']
1220,Pope Francis’ address to Congress: what it means for six Catholic lawmakers (+video),['FAKE']
1221,Kasich: ‘My Republican Party doesn’t like ideas’,['REAL']
1222,Experts Speechless! Countless People Miraculously Relieved of Serious Illness & Diseases-Must See!,['REAL']
1223,What does Rick Perry have?,['REAL']
1224,"Minnesota Man Arrested, Sentenced to 6-Months in Jail for Having a Windmill On His Property",['FAKE']
1225,"This is tyranny not democracy, says party with single MP",['REAL']
1226,Re: DePaul: “Unborn Lives Matter” Posters Are Veiled Bigotry,['REAL']
1227,Bill Clinton’s Lover: He Called Ruthless Hillary ‘The Warden’,['FAKE']
1228,Did You Notice Anything Different In The MSM Lately?,['REAL']
1229,BOMBSHELL: Hillary Clinton’s Leaked Audio Proves She Rigs Elections,['FAKE']
1230,Rubio reignites Cuba debate with Senate hearing,['FAKE']
1231,Lester Holt: presidential debate moderator and proven fact-checker,['REAL']
1232,Patriots Day 2015: Boston does not stand alone,['FAKE']
1233,| Man whose son was killed by illegal immigrant files two suits against feds,['FAKE']
1234,Mitt Romney to give big speech on 2016 race. Joining #NeverTrump? (+video),['FAKE']
1235,Is there any way Obama can fill Supreme Court vacancy?,['REAL']
1236,"Saudi Arabia's King Abdullah was incremental reformer, US ally (+video)",['FAKE']
1237,"Re: The U.S. Will Lose Global Reserve Status, Expect 80-90% Devaluation Of the U.S. Dollar",['REAL']
1238,How The Oligarchs Plan To Steal The Election,['REAL']
1239,GOP insiders: It was a rough night for Ted Cruz,['REAL']
1240,"Space Wars Likely In The Future As US, Russia Develop Satellite Weapons",['REAL']
1241,Donald Trump is blatantly racist — and the media is too scared to call him out on it,['FAKE']
1242,Can Donald Trump recover from this?,['REAL']
1243,The She-Devil,['REAL']
1244,Can Hillary rebuild her campaign with an upbeat message? And will anyone even notice?,['REAL']
1245,The Democrats aren’t doomed: What I learned from Bernie delegates in Philadelphia,['REAL']
1246,The US Elections Do Matter But Not Necessary To Follow Them – Sheikh Imran Hosein,['REAL']
1247,Enrique Marquez: I got rifles for San Bernardino killer,['REAL']
1248,Project Veritas: Scott Foval Reveals Who Was Really Behind the Romney 47% Video,['REAL']
1249,Donald Trump Begs Hillary Clinton Early Voters to Change Their Votes,['FAKE']
1250,Family of Armed Robbery Suspect Outraged Pizza Hut Employee Shot & Killed Their Son,['REAL']
1251,Abortion bill dropped amid concerns of female GOP lawmakers,['REAL']
1252,'Racist and sexist’ complaints against Aussie lamb advert rejected,['REAL']
1253,Outsider campaigns seek inside track,['REAL']
1254,Pentagon Seeks Another $6 Billion for Overseas Troop Deployments,['REAL']
1255,The Most Interesting Chart In The World – Part 2,['REAL']
1256,"Spy Scandals, Globalism and the Betrayal of America",['REAL']
1257,John Oliver’s Smear Tactics Exposed As Establishment Propaganda,['REAL']
1258,Can Sanders' millennials switch to Clinton?,['FAKE']
1259,Bernie Sanders Has Strength Among White Men Pinched By The Economy,['REAL']
1260,Standing Rock Indian Reservation: Thousands Of Wild Buffalo Appear Out Of Nowhere,['REAL']
1261,Western “Culture” is Wrecking Entire Continents,['REAL']
1262,"Scalia, Thomas & Alito have totally lost it: The complete and utter incoherence of the conservative Supreme Court justices",['REAL']
1263,ISIS: Mortal Threat Or Paper Tiger?,['REAL']
1264,Someone left a funny note asking the postman to move a spider,['REAL']
1265,"In rare foreign trip, Assad flies to Moscow to meet with Putin",['REAL']
1266,Former ‘Apprentice’ contestant accuses Trump of groping her during job meeting,['FAKE']
1267,Hispanic Crowd Boos Marco Rubio off Stage,['REAL']
1268,High Court Judges looking for a Truss to support them. More soon.,['REAL']
1269,"Trump's lean campaign machine relying mostly on donor cash, not his own",['REAL']
1270,P. Parenthood Chief Goes Toe-to-Toe with Attackers,['REAL']
1271,New Poll: Americans Feel Less Safe After 15 Years Of War,['REAL']
1272,"If Clinton Campaign Believes WikiLeaks Emails Are Forged, Why Don’t They Prove It!?",['REAL']
1273,Justice Department Launches Civil Rights Probe Of Baltimore Police,['REAL']
1274,Obama Meets Boy After Deplorable Trump Fans Attack His Wheelchair When He’s Removed From Rally,['FAKE']
1275,“Honor Our Immigrant Veterans” Replayed,['REAL']
1276,Laura Ingraham: The Trump betrayal by Republican elites won't soon be forgotten,['REAL']
1277,Trump Supporter Jailed for Trying to Rig the Election By Committing Voter Fraud,['FAKE']
1278,"Sanders wins in Wisconsin, keeping alive his improbable bid for the nomination",['REAL']
1279,The unexpected and ingenious strategy of Obama's second term,['REAL']
1280,Help Blow Up the Globalists Plot to Steal the Presidency- Make This Go Viral,['REAL']
1281,Biggest Election Fraud In History Discovered In The United States,['FAKE']
1282,South Carolina primary brings high stakes for Marco Rubio and Jeb Bush,['REAL']
1283,Duterte Calls US Admin ‘Monkeys’ for Halting Arms Sales,['REAL']
1284,"Slow start for program to reduce vets' waits at Veterans Affairs facilities, offer private medical care",['FAKE']
1285,Malaysia to Buy Ships From China in Another Blow to US Regional Dominance,['FAKE']
1286,Vladimir Putin Condemns Europe for Upholding Child Rape (Video) - Ricky Twisdale,['REAL']
1287,Is This A New Escalation? BLACK Chemtrails Reported Around The World!,['REAL']
1288,BREAKING : Trump BEATING “Federal Investigation Hillary” by 4% in Michigan’s Absentee Voting – TruthFeed,['FAKE']
1289,Harry Reid: Obama to Name Scalia Replacement in 3 Weeks,['REAL']
1290,"Amid campaign troubles, Trump blasts Clinton as 'world-class liar'",['FAKE']
1291,"Mitt Romney: Donald Trump is a 'phony, a fraud'",['FAKE']
1292,'We the People' is at risk: Why America needs civics education,['REAL']
1293,"‘Like Warsaw ghetto’: Attendees attacked, surrounded at Israeli speaker event at London university",['REAL']
1294,"Comment on St. Charles Borromeo, Patron Saint of Catechists and Seminarians by jose",['REAL']
1295,NSA program reportedly helped US gather evidence against North Korea in Sony hack,['REAL']
1296,"Donald Trump triumphs in Michigan and Mississippi. Onward, reality show junkies",['FAKE']
1297,"What happens to delegates won by Rubio, other ex-candidates?",['REAL']
1298,Sniff your underarms and tell us if you stink...,['REAL']
1299,Must Watch: When People Laughed At Donald Trump And Anyone Who Said He Would Win,['REAL']
1300,"Mired in third, Marco Rubio prepares for a long, drawn-out Republican race",['REAL']
1301,Comment on Facebook Daughter’s Day Hoax Is A Sign Of The Times by para kazanmak,['REAL']
1302,The Last Confirmation Bias Test of This Election,['REAL']
1303,Donald Trump v Bernie Sanders: confusion reigns over possible debate,['FAKE']
1304,Unprecedented letter from Chair of Joint Chiefs suggests U.S. military does not want a President Hillary,['REAL']
1305,North Dakota Police Arrest Over 140 Pipeline Protesters,['FAKE']
1306,Paul: Christie embraces Obamacare,['REAL']
1307,Ooh Fuck,['REAL']
1308,"The American Way: Socialism for the Rich, Free Enterprise for the Rest",['REAL']
1309,BREAKING: Trump Rushed Off Stage After Alleged Gunman Found in Rally Audience,['REAL']
1310,"FBI Assistant Director Goes Rogue, Stabs Hillary in the Back on National TV",['REAL']
1311,Photo of the day: Miss Russia at the international beauty contest in Tokyo,['REAL']
1312,Congressional auditors: VA health care is high-risk,['REAL']
1313,"Leaked Email: ‘If She Wins, Hillary Will Own The Supreme Court for the Next 30 to 40 Years’",['REAL']
1314,"Iowa’s Des Moines Register endorses Clinton, Rubio",['REAL']
1315,Economic Nationalism: Alternative To Globalism,['REAL']
1316,Experts Just Uncovered The Top Secret Server Trump Uses To Talk To Russia,['FAKE']
1317,White House looks to scientists to sell Iran deal,['FAKE']
1318,GOP debate: 's Reality Check Team inspects claims,['FAKE']
1319,Travel: Conor McGregor’s Guide To New York,['REAL']
1320,Lawmakers Who Have Forgotten Iraq Insist They're Right About Iran,['REAL']
1321,"Kiev officials forced to declare incomes, Ukrainians threaten revolt",['REAL']
1322,Congress and its 'outsiders': The critical struggle over who is really in charge,['REAL']
1323,"Walnuts Are Drugs, Says FDA",['REAL']
1324,Hotel CEO Caught Celebrating Using Government to Make Airbnb Illegal So They Can Price Gouge,['FAKE']
1325,Sanders: Democratic Party hasn't been fair to me,['REAL']
1326,"Bobby Jindal, raised Hindu, uses story of Christian conversion to woo evangelicals for potential 2016 bid",['FAKE']
1327,Conservatives in a meltdown: National Review’s confused “Against Trump” issue is an amazing testament to the right’s implosion,['FAKE']
1328,"Reinventing Democracy in America Starts by Voting, Then Building an Accountability Movement",['REAL']
1329,PressTV-Huge blast kills 47 in Pakistan's Balochistan,['FAKE']
1330,"What is an ""income"" tax and where did it come from? NOT the 16th Amendment!",['REAL']
1331,Will Latino loathing of Trump drive a voter movement to swing the election?,['REAL']
1332,Drudge goes all in for Trump,['FAKE']
1333,New Study Shows Riots Make America Conservative,['REAL']
1334,21 dead at Radison Blu hotel in Mali,['REAL']
1335,The Reopening Of The Clinton Email Investigation Is More GOP Hype Over Nothing,['FAKE']
